TweetsID,Cleaned_Tweets
62c6b0151ca034c21686ea71,hes going to cling on launch an invasion of russia and then claim he cant leave when we are at war
62c6b0501ca034c21686ea7b,user_mention this is an invasion fueled by the us and nato crossing the brightest red line ever and knew the consequences you told us ukraine was winning the war so why keep telling putin to stop the act look if russia wants kiev the would take it easily tell usa to rebuild libya
62c6b0541ca034c21686ea7d,since russia began its ongoing invasion of kiev on february 24 at least 346 children have been killed in ukraine URL 
62c6b0551ca034c21686ea7e,user_mention user_mention so why did putin want brexit why did bj and co take russian donationsbacking why has bj forged dodgy russian alliances that support invasion of crimea russia was emboldened by having bj and trump coming to power ukraine is a convenient pr exercise for johnson
62c6b05e1ca034c21686ea82,user_mention user_mention user_mention or is possible that russia decided to change the rules on her and use her as a political pawn once the sanctions started coming from the us over the ukraine invasion the fact that russia is trying to trade her for viktor bout implies not all is what it seems
62c6b09a1ca034c21686ea8b,user_mention user_mention user_mention russia has pretty much never been righteous but we can focus on multiple things it does make me happy seeing british nlaws destroying russian tanks in their pointless stalled invasion
62c6b0b21ca034c21686ea91,ukrainian president volodymyr zelenski wednesday asked his paraguayan colleague mario abdo benítez to bring the other mercosur leaders to support his wartorn country through its plight following russias invasion URL 
62c6b0b41ca034c21686ea92,user_mention it wont make any different to the uks response to russias invasion of ukraine because the current position has bipartisan support as well as deep public support
62c6b0bc1ca034c21686ea95,user_mention user_mention yeah and they have destroyed 1354 of ua air force moskva is arriving to sevastopol and the invasion is a military special operation nothing new in russia state of mind
62c6b1261ca034c21686eaa6,if putin was a woman to grasp the russian presidents worldview just bingewatch catherine the great URL 
62c6b1351ca034c21686eaab,state aid commission approves 500 million croatian scheme to support companies in context of russias invasion of ukraine URL croatia vladimirputin ukraineinvasion 
62c6b1361ca034c21686eaac,russian foreign minister sergei lavrov was on the indonesian island of bali on thursday preparing for a g20 gathering that will be his first facetoface meeting with the fiercest critics of his countrys invasion of ukraine URL 
62c6b1571ca034c21686eaaf,thousands of homes hospitals and schools destroyed and thousands of civilians killed or injured in ukraine millions around the world are being pushed into hunger due to russias invasion of ukraine every russian is guilty putin is a war criminal russiaisaterroriststate URL 
62c6b1831ca034c21686eab8,user_mention russia can threat but will not be able to take anything back it is weak only from ukr invasion and we will keep ru weak and poor for generations like n korea iran and venezuela
62c6b1f81ca034c21686ead1,how are climate change and national security related anyone know the answer to this stupidity frankly vlad doesnt cate what the wef puppets are saying
62c6b23f1ca034c21686eade,user_mention i totally agree our security is vital given that we are also supporting ukraine against the brutal illegal invasion of russia it is vital you stay in post please do slavaukraine 
62c6b2791ca034c21686eae7,user_mention user_mention user_mention it is unlikely that ukraine can win with russia but combined with sanctions and western arms they can bleed orcs dry ukraine knows that any peace offer from russia means that invasion will continue in a few years ukraine has no choice but to fight
62c6b2821ca034c21686eae8, eustateaid standwithukraine commission approves 500 million croatian scheme to support companies in context of russias invasion of ukraine URL URL 
62c6b28f1ca034c21686eaec,user_mention user_mention user_mention the invasion has been going on since february mate the push on kiev failed russia has lost vast amounts of men and equipment on an invasion against a smaller country and theyve failed to occupy it and shown the huge issues with their tactics and logistics
62c6b2cd1ca034c21686eaf8,user_mention user_mention user_mention user_mention well russia did fuck up with ukraine and seriously misscalculated on the response from the world russia wont have a say regarding frozen assets so yes they will help pay for whats destroyed during their illegal invasion of a smaller neighbor
62c6b3371ca034c21686eb0d,putin ally warns us russia could start military fight over alaska URL good luck with that ak citizens drove back the last invasion on its soils and it will so it again
62c6b33c1ca034c21686eb0f, user_mention approves 500 million croatian scheme to support companies in context of russias invasion of ukraine read more URL user_mention user_mention user_mention user_mention user_mention user_mention URL 
62c6b3b91ca034c21686eb2b,user_mention what exactly is russias goal with their invasion just to absorb ukraine or to set up a russiafriendly government
62c6b45f1ca034c21686eb51,a staggering 71 million more people around the world are experiencing poverty as a result of soaring food and energy prices that climbed in the weeks following russias invasion of ukraine the united nations development program said in a report thursday URL 
62c6b4a41ca034c21686eb58,user_mention user_mention user_mention user_mention how many casualties and how much equipment has russia lost in their pointless invasion
62c6b4b81ca034c21686eb5a,user_mention user_mention it genuinely blows my mind that people think ukriane actually has a chance against a military power like russia not to mention russia is measurably winning by how many towns they keep seizing this will be a slow grinding invasion
62c6b4de1ca034c21686eb5e,actus mersea news ww3 russia ukraine invasion salmon imports fell 6 times and attempts are being made to support local production user_mention URL URL 
62c6b5111ca034c21686eb67,a true face of the war in ukraine and another reason that russia must not be accepted back into the international community take heed macron russia is not your friend ukraine ukrainerussiawar ukrainewar russiaisaterroriststate russiaukrainewar russianwarcrimes 
62c6b51e1ca034c21686eb6c,stalled its not even been a week since lysychansk was taken and all of lugansk is now fully liberated
62c6b5391ca034c21686eb72,and they just destroyed 2 storages with 35 tons of grains in odesa oblast 
62c6b55d1ca034c21686eb7b,user_mention user_mention user_mention net zero amp extra tax in an energy crisis is wrong agree giving money away like it grows on trees is stupid eh lockdown was wrong test and trace ppe and even silver bullet jab more people supported covid response than were against ukr invasion russia is to blame
62c6b5bc1ca034c21686eb8d,better late than never the russian invasion of ukraine is if not a wake up call at least a warning to get their heads out of the sand or out of xi jinpings arse
62c7336c1ca034c21686eb96,user_mention user_mention warriors dont rape and kill women and children putin is right russias invasion of ukraine is not a war it is a criminal operation
62c733c61ca034c21686eba5,user_mention amen nothing less we need sanctions to be more effective free world must pressure india and then figure out how to tariff chinaor some other effective instrument so that russia cannot continue to fund and supply their invasion only effective if west doesnt stop supplying
62c733fb1ca034c21686ebaa,as always putin talks as though ukrainians didnt make their own decisions to resist the invasion
62c7340c1ca034c21686ebb0,another way esg cant be all things to all investors russias invasion of ukraine has exposed a gap in sociallyminded investing a handsoff approach to geopolitics and human rights good overview of the complications by user_mention URL 
62c7342e1ca034c21686ebb5,user_mention i suppose thats why gas prices are at recordlevel highs in europe as well maybe your staff should look into the impact of russias invasion of ukraine
62c7343e1ca034c21686ebb7,russian forces now occupy about 22 percent of ukraines farmland since the february 24 invasion impacting one of the major suppliers to global grain and edible oils markets nasa says russia URL 
62c734e41ca034c21686ebd0,sounds of ukraine russian invasion day 134 134 days ukrainians cannot live their life in their country 134 days of terrorism and war crime of russia 134 days of genocide of ukraine stoprussia stoprussianaggression armukrainenow standwithukraine russiaisterrorist URL 
62c734e51ca034c21686ebd1,thank you user_mention for selecting my shot of this lady whom i now know to be user_mention at protest in support of ukraine shot with user_mention user_mention leicam10r leica 35mm f25 photography editorial photojournalism russia war invasion leicacamera URL 
62c735121ca034c21686ebdc,user_mention user_mention user_mention user_mention i cant believe you are dumb enough to believe that russias invasion and subsequent removal from the global market isnt the biggest driver of high oil prices but you cant blame that on biden so you try this bs
62c735661ca034c21686ebe7,user_mention less happy to see johnson go is ukrainian president volodymyr zelenskyy he has warmly thanked johnson for stalwart support following russias invasion including military aid and a visit to kyiv early in the war he was a true friend 
62c735a51ca034c21686ebee,a staggering 71 million more people around the world are experiencing poverty as a result of soaring food and energy prices that climbed in the weeks following russias invasion of ukraine the united nations development program said in a report URL 
62c735a71ca034c21686ebef,user_mention um i sense russia wants to fight until the last ukrainian is eliminated but perhaps im not interpreting the brutal invasion correctly
62c736121ca034c21686ebfc,what is eu doing to stop the war more amp more arms to ukraine to continue fighting till russia is defeated why not also tackle global implications of western sanctions that hurt developing countries including india energy crisis solely created by west sanctioning russia
62c7361e1ca034c21686ebff,user_mention user_mention its to do with your potato brain powered tweet hed have supported ukraine whether he was wrapped up in scandal or not im sure the invasion bought him some extra time in office but its not like he pushed russia to invade ukraine so he could save his premiership
62c7362a1ca034c21686ec02,although russias oil has been pricediscounted since the invasion of ukraine exports have actually averaged 28 over the past three months versus the three months prior to the invasion latest numbers amp destinations each monday and thursday oott URL URL 
62c736311ca034c21686ec04,user_mention russia has no infrastructure east of kamchatka and only 1 warm water port on the pacific that could easily be blockaded by south korea and japan meanwhile alaska has rugged and desolate terrain covering most of it yeah im sure an alaska invasion would go swimmingly
62c7363e1ca034c21686ec07,people on here seem to think its a joke to point to the war in ukraine when it comes to inflation but its a global problem and its obviously linked
62c736451ca034c21686ec09,the us owes president volodymyr zelenskys government a chance to win this war on which ukraines survival and the wests security depend we must give the ukrainians what they need when they need it writes user_mention URL 
62c736901ca034c21686ec18,the war in ukraine has driven up the cost of providing aid to people in need around the world and diverted attention and resources away from other pressing crises user_mention reports for user_mention URL 
62c736e41ca034c21686ec2b,this is so sad this is where those who have really need to give
62c736e51ca034c21686ec2c,inflation accelerated a full year before russia invaded ukraine
62c736fa1ca034c21686ec34, how has russias invasion of ukraine impacted its global reputation for threadthursday were breaking down the data from user_mention recent multinational survey URL 
62c737201ca034c21686ec3c,germany is running out of pathetic excuses to properly arm ukraine so it can alone repulse russias terrorist invasion germany only has to do its part to supply material goods ukraine doing the greatest sacrifice in human lives germany should be booted out of the eu
62c7372a1ca034c21686ec40,user_mention user_mention user_mention user_mention very cool youre a victim of russian propaganda and cant seem to do any little bit of research on your own unless it suits your narrative URL URL 
62c737511ca034c21686ec49, brittneygriner was arrested on feb 17 a week before russia launched its fullscale invasion of ukraine she was traveling there because she plays for a russian team during the us offseason which many wnba players do to supplement their incomes URL 
62c738181ca034c21686ec6b,i have listen to alexander since arch this year he has information which are difficult to find elsewhere about v russia invasion into ukrania later part was for me more interesting russia continues advance boris johnson falls in london URL via user_mention
62c738a01ca034c21686ec80,user_mention everyone praising him is an allyliberal that screenshots their response to show it up and sayi support the oppressed minorities URL 
62c7390a1ca034c21686ec95,user_mention user_mention user_mention user_mention user_mention my point is that they correctly anticipated that russia would become an aggressor despite its assurances and therefore desired to join nato the russian invasion in 2014 proved their point perfectly and yes i deny that the us interfered with ukraines sovereignty in 2014
62c739521ca034c21686eca9,russia no longer has enough real combat capabilities and modern military equipment for invasion podolyak URL smartnews 
62c739841ca034c21686ecae,sens lindsey graham and richard blumenthal met with ukrainian president volodymyr zelenskyy in the capital city of kyiv reportedly marking the first bipartisan delegation to visit ukraine since russias fullscale invasion of the neighboring country URL 
62c73a0e1ca034c21686ecc5,user_mention user_mention user_mention what i understand to be true pandemic shortages coming out of pandemic low unemployment to make up for shortages low unemployment inflation russia invasion into ukraine triggers higher oil prices trumpbiden stimulus packages account for a small factor of inflation
62c73a151ca034c21686ecc6,arrest the all their far_left woke war war is for them to profit
62c73a2a1ca034c21686eccb,another strike against graham in my book and how and why are all of these people prancing in and out of a war zone whenever they feel like it all on taxpayers dime this stuff has to stop
62c73a3c1ca034c21686ecd0,user_mention user_mention user_mention no when russia invaded in 2014 and occupied crimea proxy war doesnt make sense when its simply ukraine defending against a russian invasion russia of course wants to say proxy war to somehow make it look like its not purely a war of aggression started by putin
62c73a531ca034c21686ecd6,user_mention user_mention without american power russia would have fallen liberty ships kept them afoat spit on this the largest invasion fleet to storm normandy are you a socialist mostly seriously i guess they mostly beat the japanese empire too huh URL 
62c73a5b1ca034c21686ecd9, russia has arrested the collaborationist mayor of kupyansk in the kharkiv oblast gennady matsegora charges of treason have been filed against matsegora who opened up his town to the russians and supplied them with food housing and transport during the invasion in february URL 
62c73a5e1ca034c21686ecda,from npr russias invasion of ukraine has become a brutal war of attrition that western military analysts warn could last for months or years did anyone other than david goldman predict this from the very beginning and stick with it even as russia bungled things at first
62c73a8a1ca034c21686ecde,i wonder if prc officials took russian estimates of quick success in the invasion at face value and are now trying to give beijing their own analysis of how things may shake out
62c73ab21ca034c21686ece2,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention or russia could stop its insane invasion of ukraine apologize and pay reparations just a thought 
62c73aec1ca034c21686ece9,the moldovaflagged tanker millennial spirit has now been struck twice since russia invaded ukraine on feb 24 it was first hit with a missile fired from a warship days after the invasion
62c73b131ca034c21686ecee,russias medvedev warns united states messing with a nuclear power is folly URL russias invasion of ukraine has triggered the most serious crisis since the 1962 cuban missile crisis when many people feared the world was on the brink of nuclear war
62c73b461ca034c21686ecf8,article of the day osint has played a crucial role in analysis in the lead up to and during the events of the russian invasion into ukraine this year all tntaotd picks URL learn more about how it has shaped the war URL 
62c73b4b1ca034c21686ecf9,user_mention user_mention user_mention it is not ukraine vs russia war it is the an horrible invasion of russia in ukraine it is a barbaric genocide that russia does in ukraine russia wants to exterminate the ua nation you dont know what you are talking about URL 
62c73b5f1ca034c21686ecfe,some 71 million people worldwide are experiencing poverty due to soaring food and energy prices driven by russias invasion of ukraine the united nations development programme undp has warned in a new report user_mention user_mention URL 
62c73b641ca034c21686ed01,maybe khazakastan is the magic bullet eu needs to solve their self inflicted energy crisis i love the inconsequential wins the ukraine side has resorted to several months into this invasion but thats probably because russia is doing all the actual winning
62c73b651ca034c21686ed02,user_mention user_mention user_mention however deviating from american foreign policy is step too far for most uk pms ever and most likely he genuinely thinks russias invasion is wrong its an area where he can play the international statesman and be respected for it
62c73b831ca034c21686ed06,user_mention user_mention russias 24 february invasion of ukraine has triggered the most serious crisis in relations between russia and the west since the 1962 cuban missile crisis when many people feared the world was on the brink of nuclear war because of the uslabs in ukraine
62c73bb21ca034c21686ed11,user_mention umm this isnt because of ukraine the numbers were going up before russias invasion youre lying
62c73cc91ca034c21686ed41,you would think biden would help them but i am sure he wants them to sacrifice for democracy
62c73cea1ca034c21686ed4a,axios putin says his ukraine operation has hardly even started URL 
62c73d6c1ca034c21686ed57,user_mention user_mention user_mention user_mention user_mention user_mention you are not wrong because you have different opinions you are wrong because you wilfully propagate lies and misinformation and we all have a stake in this because the next russian expansionist invasion may well be a nato country in which case we are at war with russia
62c73d711ca034c21686ed58,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention bausman is just another countless example of pro russia shill spoon feeding wns and paying them off to echo the same people russia nonsense erik strikers telegram since late febstart of invasion has been the usual zelensky is a j putin is the savior etc
62c73dc41ca034c21686ed63,maybe im just reading too much into this stuff but i feel like this is emblematic of an attitude ive noticed in patsocs amp prorussia ppl in general that treats this war as essentially another online discourse rather than a tragic invasion costing thousands of lives
62c73dcf1ca034c21686ed66,user_mention ok so apart from all the other lunacy youve been going on about ukraine for months please tell us what the user_mention policy is for ending the invasion and why normal relations with russia look like instead of endless meaningless sound bites seriously
62c73e081ca034c21686ed72,user_mention user_mention inflation in the uk is higher than the majority of countries 2nd highest in europe behind poland 3rd highest out of the g20 without brexit the uk would be in a better position russias invasion the pandemic and brexit are all having a huge affect brexit is our fault
62c73e291ca034c21686ed74,this is probably why putin is trying to recruit belarus to his war effort belarus risks retaliation from nato members if they comply so russia will probably try to extend their nuclear threat to include that retaliation
62c73e371ca034c21686ed78,russias invasion of ukraine has brought the threat of nuclear warfare to the forefront but how would modern nuclear detonations impact the world today a new study provides information on the global impact of nuclear war
62c73e4c1ca034c21686ed7c,user_mention user_mention user_mention user_mention user_mention user_mention to help you understand a significant portion of the response to russias invasion of ukraine has been a racialization of russians and putin in particular multiple statements about how theyre not really european and such is it because russians have different physical features
62c73ecf1ca034c21686ed87,putin says his ukraine operation has hardly even started axios URL 
62c73ed31ca034c21686ed88,putin says his ukraine operation has hardly even started we are hearing that they want to defeat us on the battlefield let them try URL 
62c73eeb1ca034c21686ed8a,user_mention user_mention zelenskyy was voted by 70 of the ukrainians for promising peace with russia but then cooperated with the us in provoking russia and after the invasion he obeyed you visiting kiev and stopped the peace negotiations he is certainly a tragic figure URL 
62c73ef71ca034c21686ed8b,just received an email about this article URL on apples lockdown mode a reader objected to my phrase of an unprovoked invasion by russia of ukraine they wantedno politics in this publication please remove the politics
62c73f1a1ca034c21686ed92,cbc news changed the headline russian troops in ukraine pausing to recover their combat capabilities moscow says to putin raises prospect of escalation in ukraine slams economic blitzkrieg against russia URL 
62c73f481ca034c21686ed9d,user_mention user_mention user_mention sunil can you please explain why so many indians who support moscow over its invasion of the ukraine never seek asylum in russia but rather seek it in the countries they openily dispise
62c73f5f1ca034c21686eda0,user_mention and your point being are we still talking about russian full scale invasion with tanks planes artillery and so on the war is here and i havea simple question to you do you want russia to win it
62c73f631ca034c21686eda1,other officials have warned that the deliveries are not enough to match the russians gun for gun and that many more weapons are needed if they are to halt and eventually reverse the invasion read user_mention and user_mention piece in full here URL 
62c73f701ca034c21686eda3,of defending europe which putin has said hes not going to invade this states the american taxpayer has to pay for and send our american military to defend europe that is not under attack from russia while our own border is under invasion and bidens admin doesnt care URL 
62c73f7f1ca034c21686eda5,putting aside the global thermonuclear war scenarios i am not at all convinced russia could take alaska in a conventional invasion even if alaska didnt get reinforced from the lower 48 for a very long time
62c73f811ca034c21686eda6,this crap makes me 
62c73f811ca034c21686eda7,user_mention user_mention user_mention the naive idea that they cant russia specifically ruled out invasion of the us because they do not want to be shot by grandmas packin heat
62c73f821ca034c21686eda8,please be informed russia and china sees africans as idiots who need to be on their farm the future for africa is slavery forever to russia and chinese people its guaranteed
62c73fc91ca034c21686edaf,exceptionally dangerous they are infiltrating standing governments there as well they are staging an invasion party calling it exercises exercising for what think border wide open URL 
62c73fd51ca034c21686edb0,russias invasion of ukraine has brought the threat URL 
62c73fd51ca034c21686edb1,russias invasion of ukraine has brought the threat of nuclear warfare to the forefront but how would modern nuclear detonations impact the world today a new study provides information on the global impact of nuclear war URL breaking 
62c73fe41ca034c21686edb4,lol this fucking government is going to tell us what is disinformation go fuck yourselves
62c740611ca034c21686edc5, URL putin propaganda russiandisinformation orwell ukraine ukrainewar russia if you know someone who believes the invasion of ukraine is a morally complicated situation that russia is fighting nazis etc they must have been watching the theputinshow 
62c740c31ca034c21686edd2,user_mention she was returning back to russia from the international break her team was still playing many stayed behind after the invasion to finish their season so their contract wouldnt get voided and prevent being able to return putin did this b4 URL 
62c741111ca034c21686ede0,chinese stateowned company accused of supporting russias military during ukraine invasion URL 
62c7411e1ca034c21686ede2,user_mention i want nato to fight this war in full force alongside ukraine so i welcome this i welcome a russian invasion of alaska if thats what it takes whatever the hell gets nato off the sidelines watching ukraine fight this war with russia all by itself
62c7413d1ca034c21686ede6,user_mention during the 8 years of war in donbas several children died the war that russia brought to ukraine after a fullscale invasion russia killed hundreds of children tens of thousands of civilians destroyed dozens of cities
62c741421ca034c21686ede9,user_mention yes and only the russian media claim that russia is strong and totally not failing its invasion of ukraine lets believe the pravda
62c741721ca034c21686edf2,ukrainian president volodymyr zelensky called the prime minister on july 7 after he announced his resignation during which kyiv officials says the ukrainian leader expressed his sadness upon hearing the news
62c741a21ca034c21686edf7,user_mention cease fire un peacekeepersukraine neutral territory russia move back to pre invasion borders and fair elections to decide status
62c741bd1ca034c21686edfa,user_mention user_mention i agree shes in a real bad situation because the world led by the us basically declared economic war on russia in response to their ukraine invasion 1000 companies have already pulled out of russia putin isnt going to be nice to any american who just plead guilty pawn
62c741fc1ca034c21686ee04,since russias barbaric invasion of ukraine in late february my spider sense has been tingling regarding the balkans proputin serbia has been brazen in support of russian aggression so many even here in europe have no idea how fragile amp volatile the situation is ominous
62c742041ca034c21686ee05,user_mention 71 million people would seem to disagree URL 
62c742121ca034c21686ee07,recently two pieces of research were published by demostat and cesid regarding the sentiments of the russian invasion of ukraine in serbia here is what we know 14 the majority thinks that nato is responsible for the current situation in ukraine russia ukraine serbia URL 
62c742341ca034c21686ee0a, russia russians go home to your families the world was exhausted from the pandemic and you had to pull this stunt your invasion of ukraine is unwarranted and thousands of and people are dead and a country is in ruins make peace and join the world again
62c742411ca034c21686ee0c,user_mention right what about the last 6 months makes anyone think russia could coordinate an amphibious or airborne invasion
62c7424d1ca034c21686ee0e,western governments imposed a series of financial trade and travel sanctions on russia starting in late february in response to moscows invasion of ukraine are the sanctions weakening moscows ability to fund its war effort learn more URL URL 
62c7424f1ca034c21686ee10,does russias invasion of ukraine make chinas invasion of taiwan inevitable listen to the fault lines episode exploring boundaries with taiwan ipef and war crimes hosted by user_mention user_mention user_mention amp jane lee to learn more URL 
62c742511ca034c21686ee11,user_mention user_mention thats exactly why biden did basically nothing for the first few days of the invasion not even serious econ sanctions everyone thought ukraine would fall in a few days he didnt want to do anything to hurt relations with putin URL 
62c742531ca034c21686ee12,user_mention moldova flag ship was 1st attacked 4month ago crew fled amp its adrift since then ru trolls say it hit a ukraine mine ukrn says ru hit it russia is responsible anyway either for a strike or ukraine wouldnt put mines if there wasnt ru invasion URL 
62c7429c1ca034c21686ee18,boris johnsons almost three years in downing street have included their fair share of turbulent world events russias invasion of ukraine the covid pandemic and of course brexit to name three URL 
62c742a51ca034c21686ee1b,so how is his resignation being seen around the world our correspondents give us the views from their regions
62c742a81ca034c21686ee1d,71 million people pushed into poverty since russias invasion of ukraine russia ukriane poverty inflation russianukrainianwar ukrainerussiawar URL 
62c742e91ca034c21686ee21,user_mention the idea of creating a pretense for war has been a practiced craft that worked for the for so may yearnsonly to be shambooiceally exposed after the iraq invasion and embarrassingly more so during the afghanistan existrussia is a huge bite trying to swallow it may choke them
62c7431a1ca034c21686ee27,user_mention user_mention user_mention given that multiple opponents of russian occupation of crimea have been found dead in an ditch crimean tartars religious leaders that were against russia invasion
62c7437e1ca034c21686ee33,inflation was a problem before russias invasion of ukraine user_mention user_mention said in 2021 that officials within the fed and biden administration expect high inflation will persist through much of 2022 how can you blame this all on putin URL 
62c7437e1ca034c21686ee34,yknow i really do feel sorry for the lowlevel enlisted and conscripts caught up in this war against their will but this has got to be the single best metaphor for russias invasion of ukraine russian air defense failed and the missile flew back URL 
62c743bc1ca034c21686ee36,yn giving us a report on progress of their depopulation initiative 
62c7441f1ca034c21686ee45,if you tolerate this then your children will be next recent figures show 991 ukrainian children have become casualties since russias fullscale invasion on feb 24th 346 have been killed amp 645 injured so please standwithukraine please stand with the ukraines children URL 
62c744351ca034c21686ee49, putin boasted that russia had barely gotten started in ukraine and dared the west to try to beat it on the battlefield what about the innocent victims of russian invasion of ukraine around the world any comment borneo kazakhstan medvedev bechi arafah mutualan boris johnson
62c744481ca034c21686ee4c,putin says his ukraine operation has hardly even started URL 
62c744521ca034c21686ee4e,had to go get their cut of the billions we sent
62c744551ca034c21686ee52,canada would be there in seconds yukoners would be backing alaska
62c7448a1ca034c21686ee60,user_mention user_mention user_mention user_mention user_mention russia is fighting against user_mention funded nazis i support russia to bring peace in ukraine and protect russian speaking people and also their territory against western invasion that seeks to use the comedian zelensky user_mention to destabilize russia 
62c744c21ca034c21686ee6e,this does not justify russias invasion as their government is just as corrupt if not worse im just tired of the ukrainian government being portrayed as an ally when im reality they are commiting some serious abuses of power
62c745421ca034c21686ee83,so golly gee it seems the wellington convoy beat up that happened just before the invasion was in fact a russian fsb psyop been saying it for months follow the money this op started in russia went to canada the us and finally here you were used antivaxxers you were used URL 
62c745601ca034c21686ee88,user_mention user_mention user_mention user_mention oh look another supporter of russias imperial invasion of its sovereign neighbor
62c745851ca034c21686ee90,keep telling hb we need to hire a young ukrainian woman as our personal assistant she doesnt think im funnyever just trying to do my part to support ukraine she says maybe a russian shotputter looking woman works for me she can do all my yard work etc
62c7458b1ca034c21686ee92,user_mention i for one welcome the invasion of america by russia american christians and america in general need to learn a lesson in being very uncomfortable
62c745d81ca034c21686eea2,thousands orphaned homeless and mentally damaged stopputin stoprussia reparations 
62c745f41ca034c21686eea6,user_mention every little bit counts in a war the 500m uk supplied is helping hold off an invasion by a faux world power in fact its so helpful the russian army is regrouping and changing strategies again russianplanf URL 
62c746081ca034c21686eeac,pretty sure alaskans could repel a russian invasion but in an alternate universe where russia did have alaska what would a canada pinned between the usa and russia be like i am guessing more nervous and less polite
62c7467c1ca034c21686eec5,user_mention user_mention user_mention russia made a moronic blitzkrieg move and lost up to 15000 men and nearly 1000 tanks thinking ukraine would fall quickly yeah 2 minor cities fell in 4 months dont guilt trip me putin started this invasion the ukrainians are defending themselves
62c746be1ca034c21686eed0,user_mention user_mention user_mention 2willing and capable of helping them fight off the other illegal invasion by a superpower of another countryspeakingof propagandistic wordsprovided you are an objective person youll then recognize that ukraine and nato do not have the exclusive monopoly russia is master
62c746ca1ca034c21686eed4,putin says his ukraine operation has hardly even started URL bluster for its own sake and yet theres an article on it
62c747491ca034c21686eee4,russian officials warned that russia might seek to reclaim alaska from the united states in retaliation for bidens continued sanctions related to the invasion of ukraine
62c7476f1ca034c21686eef0,this is why we stand with ukraine and this is why we try to help ukraine thechildren standwithukraine 
62c747741ca034c21686eef2,user_mention user_mention user_mention freaking hellthe energy crisis is due to the russia invasion which the pacifier corbyn would have just rolled over on
62c747bd1ca034c21686ef01,general dynamics land systems is set to supply a shipment of 39 armoured combat support vehicles acsvs which canada will deliver to ukraine in light of russias ongoing invasion ldnont URL 
62c748071ca034c21686ef15,user_mention user_mention user_mention i am so done with appreciating any russian space technology the government of russia is committing a genocide under our eyes following their invasion of user_mention in february normal people should just cut off respect for that evil regime full stop
62c7481a1ca034c21686ef20,a brief explainer into the jewish agency in russia situation
62c748af1ca034c21686ef43,user_mention user_mention and now we have record high gas prices record inflation an invasion at our southern border and were inching closer and closer towards a nuclear war with russia amp china URL 
62c748de1ca034c21686ef48, day134 july7th 2022 on 24 feb 2022 russia invaded ukraine in a major escalation of the russoukrainian war that began in 2014 the invasion caused europes largest refugee crisis since wwii with 88 million ukrainians fleeing the country so far URL 
62c749111ca034c21686ef53,fewer than 50 people have resigned from russias central bank since the start of the february invasion three employees told meduza that the constant criticism they face on social media for keeping their jobs makes them feel like reichsbank employees
62c749371ca034c21686ef59,as zelensky hails the special support boris johnson gave ukraine to resist russias invasion including 23bn in military aid worth remembering prominent liberal journalists have spent 3 years insinuating johnson is working for putin this journalist won the orwell prize URL 
62c7494d1ca034c21686ef5e,user_mention user_mention so did ukrainian forces invade russian territory or was there an uprising against russia for its annexation of the donbas region what really precipitated their invasion on 24 february
62c749d01ca034c21686ef83, poland nbp hiked rates 50bp to 65 when 75bp was expected inflation has hit 156 and zloty is under pressure as russias invasion of ukraine affects confidence equity market now notably cheap URL 
62c749f01ca034c21686ef8d,user_mention user_mention is sad to know that you resigned your position as pm in this time that the world need your roll as one of the courageous and brave leader of recent time ukraine as a country at this time will greatly miss you amp your leadership roll in the ongoing invasion of russiathank you sir
62c74a0f1ca034c21686ef96,per user_mention the price of a gallon of gas went up 66 from nov 2020 to nov 2021 well before russia launched their fullscale invasion late feb 2022 yall love to lie and put the blame on others for your failed policies user_mention user_mention
62c74a131ca034c21686ef99,biden thinks they should pay the price everyone should pay any price so ukraine can fight an unwinnable war for as long as ukraine wants we will pay for it forever our democracy doesnt get a choice forever for their democracy and these people also should pay forever
62c74a491ca034c21686efab,as russias invasion of ukraine grinds into its fifth month some residents close to the front lines remain in shattered and nearly abandoned neighborhoods URL 
62c74a5a1ca034c21686efb1,this war is starving the world republicans said they wont help ukraine if they win if we dont help them we lose
62c74a811ca034c21686efbb, URL aws has previously detailed its efforts to deploy its snowball datashifting appliances to ukraine in the early days of russias illegal invasion
62c74ae01ca034c21686efcf,user_mention but is he actually wrong how does the russian invasion of ukraine end either putins being taken out and a new leader withdraws ukraine gets beaten or the west ultimately engages with russia in conflict
62c74b371ca034c21686efdf,user_mention user_mention one thing about the first phase that people forget is that ukraine had 8 years to make plans for an invasion and russia had another objective which was to incapacitate ukraines airstrips rail and ammo depots destroy military bases and training centers
62c74b5a1ca034c21686efe3, day134 ukraine putin warns russian invasion has only just begun we have heard many times that the west wants to fight us to the last ukrainian this is a tragedy for the ukrainian people but it seems that everything is heading towards this URL donbas 
62c74b631ca034c21686efe6,of course its a top consideration from day one post invasion it appeared that russia will be more vulnerable to the service companies pulling out than the majors when things break its the service companies that control the flow of spare parts and the ability to fix things
